Mean temperature (°C),Mean precipitation (mm),Mean relative humidity (%),Urban population (%),GDP per capita (PPP),International tourism arrivals,International tourism departures,Population density (people/km²),Population size,Log incidence rate,meanshift_cluster
10.93,679.86,70.66,51.164,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,4837811.0,0.0,0
12.88,662.92,71.12,50.864,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,4969078.0,0.0,0
11.0,684.54,70.49,50.564,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,5091822.0,0.0,0
11.6,603.49,69.88,50.263,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,5207417.0,0.0,0
10.13,789.34,73.39,49.963,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,5318380.0,0.0,0
11.97,538.81,69.4,50.008,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,5425317.0,0.0,0
11.88,479.97,65.18,50.462,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,5529211.0,0.0,0
10.46,712.13,69.18,50.917,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,5630344.0,0.0,0
10.85,691.46,70.68,51.371,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,5729065.0,0.0,0
11.07,631.71,71.5,51.698,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,5826984.0,0.0,0
11.74,584.74,67.13,51.897,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,5925012.0,0.0,0
10.94,614.59,70.59,52.096,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,6021448.0,0.0,0
11.24,642.18,71.1,52.294,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,6115755.0,0.0,0
11.47,677.09,70.14,52.492,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,6208636.0,0.0,0
12.43,625.87,68.9,52.655,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,6297208.0,0.0,0
11.71,693.9,70.42,52.777,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,6383060.0,0.0,0
12.1,780.81,71.67,52.897,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,6472524.0,0.0,0
10.51,822.95,72.3,53.018,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,6567522.0,0.0,0
11.42,609.65,68.65,53.139,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,6669007.0,0.0,0
10.97,654.31,71.45,53.299,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,6777224.0,0.0,0
11.35,561.61,69.13,53.498,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,6891140.0,0.0,0
11.6,569.03,69.12,53.697,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,7009126.0,0.0,0
11.37,661.89,69.84,53.895,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,7132685.0,0.0,0
11.47,753.87,71.58,54.094,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,7261151.0,0.0,0
12.47,516.59,66.58,54.057,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,7348874.0,0.0,0
12.03,627.93,68.89,53.749,5253.928344414,8492220.782080764,10890109.50999668,257.6040620983959,7427836.0,0.0,0
11.88,620.11,69.88,53.441,5322.30156155142,8492220.782080764,10890109.50999668,257.6040620983959,7538267.0,0.0,0
10.4,670.75,69.31,53.132,4150.12686044349,8492220.782080764,10890109.50999668,88.7084369780213,7643338.0,0.0,0
10.26,668.19,71.44,52.824,3217.94587480169,8492220.782080764,10890109.50999668,90.0633284064554,7740107.0,0.0,0
11.1,714.3,71.84,52.515,2603.83438642015,8492220.782080764,10890109.50999668,91.2860353052862,7821880.0,0.0,0
12.33,555.61,67.61,52.206,2317.79279883847,93000.0,10890109.50999668,92.3471165747383,7889330.0,0.0,0
11.99,522.79,69.17,51.896,2366.83980939422,210000.0,432000.0,93.2862275736929,7949102.0,0.0,0
11.73,675.16,69.65,51.588,2522.84373040765,306000.0,654000.0,94.1904899239338,8000062.0,0.0,0
12.69,547.8,67.76,51.278,2779.80698744176,483000.0,1146000.0,95.2317912675107,8041096.0,0.0,0
12.54,567.13,65.91,51.185,3001.30534251865,602000.0,1204000.0,96.5207665800133,8101450.0,0.0,0
12.2,604.17,66.63,51.386,3382.08308668081,681000.0,1326000.0,97.434779976999,8190337.0,0.0,0
12.61,582.56,67.74,51.587,3771.2705793939,767000.0,1130000.0,98.1937920681807,8282022.999999999,0.0,0
12.01,671.32,69.19,51.787,4160.21616652063,834000.0,1141000.0,98.9124645960929,8372127.0,0.0,0
11.48,686.52,71.69,51.988,4640.13437290613,1038000.0,1475000.0,99.6237235638581,8462322.0,0.0,0
12.21,646.06,68.91,52.189,5160.47262532578,1279000.0,1473000.0,100.475372556609,8556164.0,0.0,0
12.55,583.28,70.38,52.389,6741.20096471132,1177000.0,1830000.0,101.522501814662,8656237.0,0.0,0
12.46,564.8,69.75,52.589,9244.40645520997,1194000.0,1836000.0,102.672531674674,8763354.0,0.0,0
12.22,620.98,71.1,52.79,11734.7641864862,1333000.0,1631000.0,103.853368672016,8878411.0,0.0,0
12.13,612.77,71.4,52.99,12972.4427129521,1899000.0,2162000.0,106.059762547351,8999696.0,0.0,0
12.37,667.41,70.29,53.19,13972.7309052382,1830000.0,2363000.0,108.291290455327,9119628.0,0.0,0
13.81,641.7,69.67,53.406,14680.8741446231,1963000.0,3176000.0,109.542344173442,9237202.0,0.0,0
11.55,728.08,72.27,53.637,14804.5744507911,2239000.0,3550000.0,110.976336228798,9359014.0,0.0,0
12.83,629.73,70.22,53.883,15994.1466501836,2484000.0,3874000.0,112.460790244138,9485576.0,0.0,0
12.51,623.35,69.18,54.145,17267.5118919537,2509000.0,4285000.0,113.923480806688,9614478.0,0.0,0
12.99,508.64,67.84,54.422,17563.6122454385,2298000.0,4244000.0,115.348813858679,9741880.0,0.0,0
12.82,624.81,69.85,54.714,15075.2726347911,2006000.0,4096000.0,116.731076781631,9863480.0,0.0,0
12.18,733.75,71.11,55.021,14535.8020210633,2249000.0,4282000.0,118.033288980283,9976248.0,0.0,0
12.55,517.63,67.81,55.343,14315.929643106,2697000.0,4109000.0,119.208741622511,10071567.0,0.0,0
13.37,589.59,69.17,55.68,15282.9995232298,2850000.0,4908000.0,120.25759188908,10152522.0,0.0,0
13.03,522.88,67.45,56.031,16675.3179361558,3170000.0,5568000.0,121.280071139933,10232753.0,0.0,0
12.71,542.47,67.71,56.397,15163.5703327282,796000.0,1165000.0,122.124736829369,10284951.0,0.0,0
13.23,463.07,66.51,56.776,20111.3756952109,8492220.782080764,10890109.50999668,122.658802177858,10312992.0,0.0,0
13.1,475.77,65.22,57.17,22552.114937879,8492220.782080764,10890109.50999668,122.707271627344,10358074.0,0.0,0
19.23,2119.61,69.55,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,2254113.0,0.0,0
19.56,2497.46,69.52,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,2303248.0,0.0,0
19.7,2194.57,69.3,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,2351536.0,0.0,0
19.25,2707.67,72.86,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,2399099.0,0.0,0
19.7,1701.01,66.4,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,2446758.0,0.0,0
19.36,2077.78,69.67,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,2495193.0,0.0,0
19.22,2142.56,70.39,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,2544258.0,0.0,0
19.86,2543.37,71.51,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,2593840.0,0.0,0
20.29,2104.78,69.54,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,2643154.0,0.0,0
19.98,2360.09,72.68,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,2693642.0,0.0,0
19.8,2105.71,71.81,2.077,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,2746628.0,0.0,0
19.51,2515.77,72.0,2.115,16149.92825119405,8492220.782080764,10890109.50999668,110.401830218069,2815972.0,0.0,0
19.13,2544.36,73.65,2.154,16149.92825119405,8492220.782080764,10890109.50999668,113.23765576324,2887398.0,0.0,0
19.54,2328.53,70.58,2.193,16149.92825119405,8492220.782080764,10890109.50999668,115.648014018692,2948133.0,0.0,0
19.33,2222.47,71.52,2.233,16149.92825119405,8492220.782080764,10890109.50999668,118.989485981308,3033221.0,0.0,0
19.53,2131.63,69.18,2.294,16149.92825119405,8492220.782080764,10890109.50999668,122.327375389408,3118134.0,0.0,0
19.64,2217.78,70.75,2.395,16149.92825119405,8492220.782080764,10890109.50999668,125.309968847352,3193378.0,0.0,0
19.54,2301.51,71.98,2.501,16149.92825119405,8492220.782080764,10890109.50999668,128.531542056075,3274493.0,0.0,0
19.45,2494.94,71.63,2.611,16149.92825119405,8492220.782080764,10890109.50999668,131.635007788162,3352397.0,0.0,0
19.86,2055.71,70.7,2.726,16149.92825119405,8492220.782080764,10890109.50999668,134.52453271028,3424429.0,0.0,0
19.79,2223.78,70.73,2.845,16149.92825119405,8492220.782080764,10890109.50999668,137.477881619938,3497834.0,0.0,0
19.22,2285.01,71.74,2.97,16149.92825119405,8492220.782080764,10890109.50999668,140.860163551402,3582070.0,0.0,0
19.23,2632.7,75.39,3.101,16149.92825119405,8492220.782080764,10890109.50999668,140.853894080997,3579194.0,0.0,0
19.74,2136.32,71.68,3.236,16149.92825119405,8492220.782080764,10890109.50999668,140.653855140187,3571450.0,0.0,0
19.28,2114.52,72.12,3.377,16149.92825119405,8492220.782080764,10890109.50999668,144.220794392523,3660032.0,0.0,0
19.17,2282.66,72.93,3.525,16149.92825119405,8492220.782080764,10890109.50999668,147.843146417445,3749232.0,0.0,0
19.4,2242.02,72.58,3.678,16149.92825119405,8492220.782080764,10890109.50999668,151.192601246106,3830889.0,0.0,0
19.86,2311.7,71.62,3.838,16149.92825119405,8492220.782080764,10890109.50999668,155.123909657321,3927428.0,0.0,0
19.74,2302.28,71.48,4.005,16149.92825119405,8492220.782080764,10890109.50999668,159.670482866044,4039410.0,0.0,0
19.94,2142.68,71.02,4.178,16149.92825119405,8492220.782080764,10890109.50999668,163.688862928349,4137437.0,0.0,0
19.93,2046.23,70.96,4.339,16149.92825119405,8492220.782080764,10890109.50999668,170.705062305296,4312834.0,0.0,0
19.89,2237.23,72.05,4.503,16149.92825119405,8492220.782080764,10890109.50999668,177.804283489097,4490743.0,0.0,0
20.04,2118.68,70.78,4.674,16149.92825119405,8492220.782080764,10890109.50999668,182.297118380062,4602272.0,0.0,0
20.34,2006.73,71.34,4.85,16149.92825119405,8492220.782080764,10890109.50999668,187.247975077882,4726506.0,0.0,0
19.72,2104.73,70.27,5.033,16149.92825119405,8492220.782080764,10890109.50999668,191.840537383178,4842268.0,0.0,0
19.69,2320.21,71.75,5.221,16149.92825119405,8492220.782080764,10890109.50999668,196.029672897196,4948024.0,0.0,0
19.9,2433.51,71.75,5.417,16149.92825119405,8492220.782080764,10890109.50999668,199.743535825545,5041706.0,0.0,0
20.6,2296.85,72.24,5.62,16149.92825119405,8492220.782080764,10890109.50999668,204.353076323988,5157768.0,0.0,0
20.18,2100.01,73.07,5.83,16149.92825119405,8492220.782080764,10890109.50999668,208.930179127726,5271840.0,0.0,0
19.76,2146.28,73.65,6.047,16149.92825119405,8492220.782080764,10890109.50999668,213.072663551402,5373697.0,0.0,0
20.19,2058.53,71.98,6.271,598.164184443141,8492220.782080764,10890109.50999668,217.564330218069,5483794.0,0.0,0
20.0,2161.15,74.25,6.455,635.996669502794,8492220.782080764,10890109.50999668,222.11281152648,5594828.0,0.0,0
20.1,2026.09,70.69,6.637,639.726216866568,8492220.782080764,10890109.50999668,228.131113707165,5743085.0,0.0,0
20.3,1847.72,69.3,6.823,633.663199290425,8492220.782080764,10890109.50999668,221.060864485981,5555220.0,0.0,0
20.02,2171.76,72.11,7.014,618.374088253734,8492220.782080764,10890109.50999668,222.502102803738,5586408.0,0.0,0
20.29,1835.87,69.87,7.211,547.560812621511,34000.0,36000.0,236.227258566978,5932783.0,0.0,0
20.07,1826.16,69.76,7.412,512.624463637643,27000.0,35000.0,236.390420560748,5930507.0,0.0,0
20.34,2159.26,69.45,7.618,513.212349135672,11000.0,10000.0,236.372352024922,5923862.0,0.0,0
20.75,1886.9,68.41,7.83,533.345692096368,15000.0,16000.0,240.930996884735,6035340.0,0.0,0
19.97,1678.28,67.25,8.036,522.75247581906,26000.0,27000.0,246.773948598131,6180180.0,0.0,0
20.4,1524.78,64.45,8.246,519.115060397164,29000.0,28000.0,251.954595015576,6307660.0,0.0,0
19.83,1940.03,70.76,8.461,528.311161533813,36000.0,35000.0,258.347546728972,6465729.0,0.0,0
20.3,1806.01,67.72,8.682,544.794496503077,74000.0,10890109.50999668,265.73722741433,6648938.0,0.0,0
20.55,1546.69,66.49,8.908,531.687405262606,74000.0,10890109.50999668,274.266121495327,6860846.0,0.0,0
20.45,1709.62,67.31,9.139,551.432352590654,133000.0,10890109.50999668,284.682866043614,7120496.0,0.0,0
20.78,1750.35,67.55,9.375,552.917767293667,148000.0,10890109.50999668,295.455568535826,7388874.0,0.0,0
20.35,2044.72,70.04,9.617,579.571321312066,214000.0,10890109.50999668,306.290771028037,7658190.0,0.0,0
20.37,1882.92,69.7,9.864,593.463755939847,192000.0,10890109.50999668,317.829984423676,7944609.0,0.0,0
20.17,1758.55,68.49,10.118,608.670438300926,202000.0,10890109.50999668,331.216394080997,8278109.0,0.0,0
20.55,1915.82,68.77,10.376,604.367850925292,212000.0,10890109.50999668,348.428582554517,8709366.0,0.0,0
20.95,1886.16,67.59,10.642,613.649848950212,142000.0,10890109.50999668,365.126323987539,9126606.0,0.0,0
20.28,2158.76,71.71,10.915,628.667677982637,144000.0,10890109.50999668,378.425934579439,9455733.0,0.0,0
20.35,2001.64,71.02,11.194,638.873181633008,147000.0,10890109.50999668,392.173987538941,9795479.0,0.0,0
20.58,1902.92,69.19,11.482,687.365920077706,234000.0,10890109.50999668,406.516394080997,10149578.0,0.0,0
20.7,1915.35,69.75,11.776,724.360357491385,235000.0,10890109.50999668,420.552375389408,10494912.0,0.0,0
20.94,1933.8,71.19,12.078,797.426234406883,131000.0,10890109.50999668,430.201713395639,10727148.0,0.0,0
21.22,1807.4,69.28,12.388,771.987433717541,187000.0,10890109.50999668,437.673325545171,10903328.0,0.0,0
20.96,1924.0,70.05,12.706,761.26925722129,299000.0,10890109.50999668,448.082632398754,11155593.0,0.0,0
20.6,2113.83,71.92,13.032,753.455516066195,8492220.782080764,10890109.50999668,461.816433021807,11493472.0,0.0,0
20.98,2106.13,72.22,13.366,779.197990653363,8492220.782080764,10890109.50999668,477.232710280374,11874838.0,0.0,0
21.24,2078.74,70.56,13.708,786.515830674648,8492220.782080764,10890109.50999668,491.317601246106,12220226.0,0.0,0
20.94,1943.46,70.79,14.058,836.665571337829,8492220.782080764,10890109.50999668,504.886331775701,12551213.0,0.0,0
20.92,1921.68,69.75,14.417,888.518158386928,8492220.782080764,10890109.50999668,518.734306853583,12889576.0,0.0,0
9.31,884.77,78.76,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,8617344.0,0.0,0
9.39,822.78,79.62,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,8655405.0,0.0,0
8.97,885.27,79.1,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,8695582.0,0.0,0
9.55,608.21,80.47,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,8740410.0,0.0,0
8.81,783.16,79.29,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,8787230.0,0.0,0
8.62,672.83,79.7,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,8834526.0,0.0,0
8.07,774.37,80.64,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,8881501.0,0.0,0
9.75,854.16,80.46,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,8931970.0,0.0,0
9.36,916.87,81.38,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,8987674.0,0.0,0
10.25,566.44,76.59,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,9049392.0,0.0,0
9.67,898.88,80.93,92.46,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,9108724.0,0.0,0
10.25,836.25,79.93,92.554,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,9168469.0,0.0,0
8.31,746.07,78.7,92.679,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,9230330.0,0.0,0
8.18,713.62,80.18,92.835,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,9288222.0,0.0,0
9.42,709.8,79.31,92.988,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,9350467.0,0.0,0
8.91,1031.86,81.41,93.137,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,9412088.0,0.0,0
9.73,1029.95,81.45,93.284,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,9466115.0,0.0,0
9.64,850.64,80.74,93.428,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,9515230.0,0.0,0
8.97,923.47,82.8,93.569,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,9556254.0,0.0,0
9.22,864.17,82.17,93.707,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,9592100.0,0.0,0
9.18,954.05,81.92,93.843,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,9629376.0,0.0,0
9.37,719.4,80.35,93.976,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,9666395.0,0.0,0
8.83,858.33,81.48,94.106,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,9700298.0,0.0,0
9.27,783.26,80.67,94.233,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,9727980.0,0.0,0
9.62,1036.85,81.49,94.358,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,9749064.0,0.0,0
9.58,860.54,81.14,94.48,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,9763430.0,0.0,0
9.86,611.7,76.6,94.6,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,9773537.0,0.0,0
9.5,911.57,82.21,94.806,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,9786374.0,0.0,0
8.79,845.43,82.47,95.005,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,9800206.0,0.0,0
8.54,958.46,82.05,95.196,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,9814136.0,0.0,0
8.77,948.46,82.27,95.381,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,9828986.0,0.0,0
9.17,1121.9,82.95,95.535,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,9843592.0,0.0,0
9.79,890.07,80.23,95.637,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,9857342.0,0.0,0
9.81,856.19,80.38,95.737,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,9866532.0,0.0,0
9.13,1016.01,81.62,95.835,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,9873600.0,0.0,0
8.3,848.36,81.19,95.93,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,9880534.0,0.0,0
8.78,930.48,80.45,96.023,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,9887815.0,0.0,0
8.62,987.44,82.26,96.115,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,9900222.0,0.0,0
9.98,999.78,82.2,96.204,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,9917995.0,0.0,0
10.52,779.36,78.53,96.292,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,9937170.0,0.0,0
10.41,819.09,77.53,96.377,18675.3121947985,8492220.782080764,10890109.50999668,257.6040620983959,9959560.0,0.0,0
9.25,747.57,79.45,96.461,19587.8553500426,8492220.782080764,10890109.50999668,257.6040620983959,9987070.0,0.0,0
