adm_0_iso3,year,region_un,TPopulation1July_per_1000,dengue_total,TPopulation1July,incidence,incidence_per_100k,log_incidence_per_100k,pop_density_per_km2,era5_hur_annual_mean_relative_humidity,era5_pr_annual_mean_precipitation,era5_tas_annual_mean_temp,era5_tnn_annual_min_temp,urban_pop,gdp_ppp,tourism_arrivals,tourism_departures,kmeans_cluster
NAM,1997.0,African States,1693.242,0.0,1693242.0,0.0,0.0,0.0,2.05184564369785,41.98,405.41,20.97,2.26,30.823,4764.34078052217,610000.0,,1.0
NAM,1998.0,African States,1735.953,0.0,1735953.0,0.0,0.0,0.0,2.10465935454093,37.99,248.7,22.07,3.15,31.335,4851.59229396971,681000.0,,1.0
NAM,1999.0,African States,1778.277,0.0,1778277.0,0.0,0.0,0.0,2.15764554409746,40.87,357.06,21.47,3.71,31.851,4961.12432647894,694000.0,,1.0
NAM,2000.0,African States,1819.141,0.0,1819141.0,0.0,0.0,0.0,2.20899925907032,43.14,348.82,20.91,3.78,32.373,5128.61433645419,759000.0,,1.0
NAM,2001.0,African States,1856.402,0.0,1856402.0,0.0,0.0,0.0,2.2556426046715,44.18,390.03,20.86,0.9,32.898,5196.15009813624,700000.0,,1.0
NAM,2002.0,African States,1888.525,0.0,1888525.0,0.0,0.0,0.0,2.29563094413876,40.22,310.36,21.34,1.94,33.766,5433.26902722753,799000.0,,1.0
NAM,2003.0,African States,1915.425,0.0,1915425.0,0.0,0.0,0.0,2.32902622405228,38.57,270.59,21.71,2.16,34.709,5692.63373748016,739000.0,,1.0
NAM,2004.0,African States,1939.406,0.0,1939406.0,0.0,0.0,0.0,2.35892820269893,40.29,387.23,21.43,2.48,35.666,6479.76368973963,986000.0,,1.0
NAM,2005.0,African States,1962.865,0.0,1962865.0,0.0,0.0,0.0,2.38868685396397,38.54,330.78,21.92,4.03,36.632,6766.59981198213,856000.0,,1.0
NAM,2006.0,African States,1986.558,0.0,1986558.0,0.0,0.0,0.0,2.4194245041237,46.2,574.41,20.56,1.65,37.61,7373.75822194721,961000.0,,1.0
NAM,2007.0,African States,2011.492,0.0,2011492.0,0.0,0.0,0.0,2.45186993647439,35.07,188.38,21.64,1.69,38.598,7874.93144496385,1048000.0,,1.0
NAM,2008.0,African States,2038.552,0.0,2038552.0,0.0,0.0,0.0,2.48643369893962,41.92,434.58,21.23,2.2,39.597,8124.81517873676,1079000.0,,1.0
NAM,2009.0,African States,2067.92,0.0,2067920.0,0.0,0.0,0.0,2.52328341167754,41.19,420.62,21.25,1.92,40.601,8079.3839228997,1100000.0,,1.0
NAM,2010.0,African States,2099.27,0.0,2099270.0,0.0,0.0,0.0,2.56265835853709,41.65,416.01,21.54,1.87,41.616,8538.19995387624,1114000.0,,1.0
NAM,2011.0,African States,2132.34,0.0,2132340.0,0.0,0.0,0.0,2.60700968067145,47.47,642.62,20.34,0.23,42.637,9002.23004537057,1163000.0,,1.0
NAM,2012.0,African States,2167.47,0.0,2167470.0,0.0,0.0,0.0,2.66571196054853,40.54,401.36,21.07,1.54,43.693,9363.76632318029,1245000.0,,1.0
NAM,2013.0,African States,2204.51,0.0,2204510.0,0.0,0.0,0.0,2.73598367525416,35.24,233.9,21.88,3.62,44.756,9699.2083777865,1327000.0,,1.0
NAM,2014.0,African States,2243.001,0.0,2243001.0,0.0,0.0,0.0,2.80841380315563,41.2,369.0,21.27,2.59,45.826,10365.3090596781,1429000.0,,1.0
NAM,2015.0,African States,2282.704,0.0,2282704.0,0.0,0.0,0.0,2.88391696728978,35.13,230.82,22.23,1.75,46.9,10465.8920558516,1488000.0,,1.0
NAM,2016.0,African States,2323.352,0.0,2323352.0,0.0,0.0,0.0,2.96276281747622,35.25,242.39,22.62,1.39,47.961,10200.1392609733,1551000.0,,1.0
NAM,2017.0,African States,2364.534,0.0,2364534.0,0.0,0.0,0.0,3.04492098774429,40.57,415.66,21.83,4.76,49.005,9887.9393548255,1581000.0,,1.0
NAM,2018.0,African States,2405.68,0.0,2405680.0,0.0,0.0,0.0,3.13052144444849,37.16,283.86,22.13,3.97,50.032,9853.73533646074,1639000.0,,1.0
NAM,2019.0,African States,2446.644,0.0,2446644.0,0.0,0.0,0.0,3.21939292351419,31.4,185.29,23.18,4.32,51.042,9609.48555672874,1651000.0,,1.0
NAM,2020.0,African States,2489.098,0.0,2489098.0,0.0,0.0,0.0,3.31446027523716,37.1,358.45,21.99,3.38,52.033,9354.13136713077,187100.006103516,,1.0
NAM,2021.0,African States,2530.151,0.0,2530151.0,0.0,0.0,0.0,3.41380072635402,40.25,438.26,21.23,2.25,53.005,9709.09930646771,,,1.0
NAM,2022.0,African States,2567.012,0.0,2567012.0,0.0,0.0,0.0,3.50989566252475,40.27,315.05,21.55,2.54,53.956,10657.7384627391,,,1.0
NCL,1950.0,Other,63.86,0.0,63860.0,0.0,0.0,0.0,,82.72,1873.64,22.26,14.87,,,,,0.0
NCL,1951.0,Other,64.94,0.0,64940.0,0.0,0.0,0.0,,79.83,1592.71,21.6,13.3,,,,,0.0
NCL,1952.0,Other,66.09,0.0,66090.0,0.0,0.0,0.0,,78.43,1010.37,22.38,14.26,,,,,1.0
NCL,1953.0,Other,67.315,0.0,67315.0,0.0,0.0,0.0,,76.17,766.45,22.1,14.33,,,,,1.0
NCL,1954.0,Other,68.614,0.0,68614.0,0.0,0.0,0.0,,80.24,1318.36,21.87,13.83,,,,,1.0
NCL,1955.0,Other,69.989,0.0,69989.0,0.0,0.0,0.0,,79.45,1398.11,22.2,13.94,,,,,1.0
NCL,1956.0,Other,71.602,0.0,71602.0,0.0,0.0,0.0,,80.13,1593.81,22.01,13.41,,,,,0.0
NCL,1957.0,Other,73.665,0.0,73665.0,0.0,0.0,0.0,,76.04,1096.27,21.8,13.66,,,,,1.0
NCL,1958.0,Other,76.048,0.0,76048.0,0.0,0.0,0.0,,77.3,1108.79,22.09,14.47,,,,,1.0
NCL,1959.0,Other,78.574,0.0,78574.0,0.0,0.0,0.0,,78.91,1489.54,21.54,13.29,,,,,1.0
NCL,1960.0,Other,81.236,0.0,81236.0,0.0,0.0,0.0,,77.45,988.04,21.52,13.82,37.36,,,,1.0
NCL,1961.0,Other,84.029,0.0,84029.0,0.0,0.0,0.0,4.51427789934355,80.91,1708.04,21.55,13.31,38.781,,,,0.0
NCL,1962.0,Other,86.878,0.0,86878.0,0.0,0.0,0.0,4.66816192560175,81.59,2132.03,21.65,13.6,40.224,,,,0.0
NCL,1963.0,Other,89.624,0.0,89624.0,0.0,0.0,0.0,4.81673960612691,78.52,1110.65,21.42,14.0,41.684,,,,1.0
NCL,1964.0,Other,92.232,0.0,92232.0,0.0,0.0,0.0,4.95634573304158,78.9,1340.82,21.99,13.8,43.161,,,,1.0
NCL,1965.0,Other,94.804,0.0,94804.0,0.0,0.0,0.0,5.09622538293217,78.25,1488.6,21.09,13.42,44.646,,,,1.0
NCL,1966.0,Other,97.452,0.0,97452.0,0.0,0.0,0.0,5.2417943107221,77.62,1159.96,20.98,13.86,46.142,,,,1.0
NCL,1967.0,Other,100.2,0.0,100200.0,0.0,0.0,0.0,5.39316192560175,82.14,2279.94,21.72,14.34,47.646,,,,0.0
NCL,1968.0,Other,103.162,0.0,103162.0,0.0,0.0,0.0,5.54928884026258,76.3,1065.8,21.59,13.95,49.156,,,,1.0
NCL,1969.0,Other,106.691,0.0,106691.0,0.0,0.0,0.0,5.73572210065645,78.09,1533.44,21.71,14.51,50.442,,,,1.0
NCL,1970.0,Other,110.982,0.0,110982.0,0.0,0.0,0.0,5.98129102844639,79.96,1365.52,22.21,14.49,51.232,,,,1.0
NCL,1971.0,Other,115.792,0.0,115792.0,0.0,0.0,0.0,6.2644420131291,79.66,1553.85,22.03,13.43,52.022,,,,1.0
NCL,1972.0,Other,120.866,0.0,120866.0,0.0,0.0,0.0,6.56077680525164,78.08,1608.48,21.54,12.96,52.811,,,,0.0
NCL,1973.0,Other,126.118,0.0,126118.0,0.0,0.0,0.0,6.87007658643326,77.05,993.95,22.73,15.1,53.597,,,,1.0
NCL,1974.0,Other,131.481,0.0,131481.0,0.0,0.0,0.0,7.1910284463895,79.57,1594.95,22.06,14.11,54.382,,,,0.0
NCL,1975.0,Other,136.601,0.0,136601.0,0.0,0.0,0.0,7.51980306345733,80.97,1937.01,22.28,14.9,55.165,,,,0.0
NCL,1976.0,Other,140.673,0.0,140673.0,0.0,0.0,0.0,7.7730306345733,80.64,1904.13,21.99,14.1,55.873,,,,0.0
NCL,1977.0,Other,143.37,0.0,143370.0,0.0,0.0,0.0,7.91022975929978,76.93,1123.81,21.59,13.1,56.262,,,,1.0
NCL,1978.0,Other,145.262,0.0,145262.0,0.0,0.0,0.0,8.00831509846827,78.06,1124.02,21.8,13.31,56.651,,,,1.0
NCL,1979.0,Other,146.947,118.0,146947.0,0.0008030106092672,80.30106092672868,4.398159065997879,8.1035010940919,77.56,1284.59,21.91,13.97,57.039,,,,1.0
NCL,1980.0,Other,148.599,631.0,148599.0,0.0042463273642487,424.632736424875,6.053576853360904,8.19567833698031,75.82,1191.16,22.22,13.99,57.426,,,,1.0
NCL,1981.0,Other,150.228,1.0,150228.0,6.656548712623479e-06,0.6656548712623479,0.5102183621773982,8.28451859956236,77.07,1379.38,22.28,13.74,57.812,,,,1.0
NCL,1982.0,Other,151.967,0.0,151967.0,0.0,0.0,0.0,8.36985776805252,78.17,1261.6,21.88,13.54,58.197,,,,1.0
NCL,1983.0,Other,154.101,0.0,154101.0,0.0,0.0,0.0,8.47937636761488,76.49,1038.63,22.56,14.15,58.532,,,,1.0
NCL,1984.0,Other,156.755,0.0,156755.0,0.0,0.0,0.0,8.62051422319475,78.55,1500.87,22.42,13.81,58.683,,,,1.0
NCL,1985.0,Other,159.702,0.0,159702.0,0.0,0.0,0.0,8.76553610503282,79.78,1631.45,22.18,13.71,58.834,,,,0.0
NCL,1986.0,Other,162.797,85.0,162797.0,0.0005221226435376,52.21226435376574,3.974288902744479,8.91126914660832,76.97,1309.6,22.15,13.35,58.985,,,,1.0
NCL,1987.0,Other,166.055,5.0,166055.0,3.0110505555388275e-05,3.0110505555388274,1.3890531909315766,9.06181619256017,74.74,803.98,22.19,14.18,59.135,,,,1.0
NCL,1988.0,Other,169.474,60.0,169474.0,0.0003540366073852,35.40366073852036,3.594669339325468,9.21783369803063,80.41,1878.84,23.02,14.55,59.286,,,,0.0
NCL,1989.0,Other,173.156,2499.0,173156.0,0.0144320728129547,1443.207281295479,7.275315855754461,9.41077680525164,81.03,2238.68,22.26,13.9,59.434,,,,0.0
NCL,1990.0,Other,177.264,92.0,177264.0,0.0005189999097391,51.89999097391461,3.9684031682388063,9.65295404814004,77.67,1579.71,22.47,13.71,59.577,,,,0.0
NCL,1991.0,Other,181.72,26.0,181720.0,0.0001430772617213,14.307726172132954,2.7283576795104003,9.91455142231947,75.37,1079.81,22.06,13.63,59.719,,,,1.0
NCL,1992.0,Other,186.262,10.0,186262.0,5.3687816087017214e-05,5.368781608701721,1.8514081810700809,10.1789934354486,75.69,1196.2,22.07,13.88,59.862,,,,1.0
NCL,1993.0,Other,190.782,4.0,190782.0,2.0966338543468465e-05,2.0966338543468463,1.13031566808864,10.4407549234136,73.17,737.3,22.03,13.96,60.004,,,,1.0
NCL,1994.0,Other,195.264,11.0,195264.0,5.633398885611275e-05,5.633398885611275,1.892117325266464,10.7009846827133,74.27,958.95,21.81,12.75,60.146,,,,1.0
NCL,1995.0,Other,199.701,1820.0,199701.0,0.0091136248691794,911.3624869179424,6.816037374832362,10.9616520787746,75.51,995.56,22.78,14.63,60.288,,86000.0,59000.0,1.0
NCL,1996.0,Other,204.086,0.0,204086.0,0.0,0.0,0.0,11.2163019693654,79.09,1659.31,22.66,13.83,60.475,,91000.0,64000.0,0.0
NCL,1997.0,Other,208.421,154.0,208421.0,0.000738889075477,73.88890754770392,4.316005782729373,11.4638949671772,75.08,1100.62,22.38,13.53,60.838,,105000.0,63000.0,1.0
NCL,1998.0,Other,212.756,2618.0,212756.0,0.0123051758822312,1230.5175882231288,7.11600249940999,11.7093544857768,79.18,1472.2,23.44,16.04,61.199,,104000.0,68000.0,1.0
NCL,1999.0,Other,217.118,359.0,217118.0,0.0016534787534888,165.3478753488886,5.1140812302091225,11.9544310722101,81.03,2105.57,22.45,13.98,61.559,,100000.0,69000.0,0.0
NCL,2000.0,Other,221.537,15.0,221537.0,6.770878002320154e-05,6.7708780023201545,2.0503831570072517,12.2044857768053,79.16,1401.87,22.17,14.03,61.919,,110000.0,69000.0,1.0
NCL,2001.0,Other,225.987,34.0,225987.0,0.0001504511321447,15.04511321447694,2.775404330596567,12.4566192560175,78.71,1334.83,22.38,13.63,62.276,,101000.0,68000.0,1.0
NCL,2002.0,Other,230.399,105.0,230399.0,0.0004557311446664,45.57311446664265,3.841023431860166,12.7043763676149,75.69,1327.51,22.61,13.81,62.632,,104000.0,72000.0,1.0
NCL,2003.0,Other,234.685,5673.0,234685.0,0.0241728274069497,2417.282740694974,7.790812955974406,12.9473741794311,76.11,1191.44,22.49,13.52,62.987,,102000.0,78000.0,1.0
NCL,2004.0,Other,238.649,792.0,238649.0,0.0033186814107748,331.868141077482,5.807746438822242,13.1757111597374,74.82,1204.66,22.51,13.51,63.341,,100000.0,89000.0,1.0
NCL,2005.0,Other,242.141,46.0,242141.0,0.0001899719584869,18.997195848699725,2.9955920561589777,13.3687636761488,76.77,1402.94,22.45,13.32,63.965,,101000.0,96000.0,1.0
NCL,2006.0,Other,245.635,48.0,245635.0,0.0001954118916278,19.541189162782175,3.0224320977993524,13.5419584245077,75.69,1230.9,22.27,13.21,64.638,,100000.0,100000.0,1.0
NCL,2007.0,Other,249.367,47.0,249367.0,0.000188477224332,18.847722433200865,2.988089261668622,13.7158096280088,77.0,1281.6,22.84,14.22,65.306,,103000.0,106000.0,1.0
NCL,2008.0,Other,253.077,1179.0,253077.0,0.0046586611979753,465.866119797532,6.146042535192202,13.8853938730853,78.39,1690.1,22.71,14.39,65.969,,104000.0,112000.0,0.0
NCL,2009.0,Other,256.976,8610.0,256976.0,0.0335050744038353,3350.507440383538,8.117165505811522,14.0727571115974,77.74,1694.85,22.29,13.33,66.624,,99000.0,119000.0,0.0
NCL,2010.0,Other,261.426,113.0,261426.0,0.0004322446887455,43.22446887455724,3.789278230353773,14.3097374179431,77.27,1177.43,23.11,14.81,67.102,,99000.0,132000.0,1.0
NCL,2011.0,Other,266.304,0.0,266304.0,0.0,0.0,0.0,14.5811269146608,79.42,2092.52,22.55,13.39,67.565,,112000.0,124000.0,0.0
NCL,2012.0,Other,271.302,743.0,271302.0,0.0027386454946885,273.86454946885755,5.616278428939289,14.8595733041575,78.01,1716.94,22.38,13.29,68.024,,112000.0,121000.0,0.0
NCL,2013.0,Other,276.394,20625.0,276394.0,0.0746217356382555,7462.173563825554,8.917736013436805,15.1434354485777,77.56,1711.91,22.3,13.72,68.479,,108000.0,121000.0,0.0
NCL,2014.0,Other,280.798,0.0,280798.0,0.0,0.0,0.0,15.3842450765864,75.76,1271.12,22.46,13.69,68.931,,107000.0,124000.0,1.0
NCL,2015.0,Other,283.032,0.0,283032.0,0.0,0.0,0.0,15.490590809628,76.18,1304.5,22.49,13.33,69.379,,114000.0,127000.0,1.0
NCL,2016.0,Other,283.748,0.0,283748.0,0.0,0.0,0.0,15.5045404814004,75.99,1246.52,23.14,13.46,69.821,,116000.0,134000.0,1.0
NCL,2017.0,Other,284.348,8624.0,284348.0,0.0303290334379,3032.903343790004,8.017605301718085,15.5112691466083,75.48,1203.58,22.74,13.39,70.256,,121000.0,135000.0,1.0
NCL,2018.0,Other,284.88,4038.0,284880.0,0.0141743892165122,1417.4389216512216,7.25731219491596,15.5109956236324,77.49,1577.75,22.35,13.33,70.683,,120000.0,139000.0,1.0
NCL,2019.0,Other,285.374,7794.0,285374.0,0.0273115280298835,2731.152802988359,7.912845149942262,15.5145514223195,74.6,956.97,22.49,13.26,71.104,,130000.0,144000.0,1.0
NCL,2020.0,Other,286.403,59.0,286403.0,0.000206003428735,20.60034287350342,3.0727091883374387,15.5457330415755,77.05,1379.49,22.86,13.65,71.518,,31000.0,48000.0,1.0
NCL,2021.0,Other,287.8,138.0,287800.0,0.0004794996525364,47.949965253648365,3.8907986591427304,15.6025164113786,79.14,2113.59,22.76,13.32,71.925,,,,0.0
NCL,2022.0,Other,289.95,518.0,289950.0,0.0017865149163648,178.65149163648906,5.1910188165391915,15.7069474835886,82.46,2440.18,23.5,13.83,72.325,,,,0.0
NER,1950.0,African States,2569.192,0.0,2569192.0,0.0,0.0,0.0,,27.92,198.69,25.01,5.17,,,,,1.0
NER,1951.0,African States,2659.698,0.0,2659698.0,0.0,0.0,0.0,,27.63,130.83,26.26,5.49,,,,,1.0
NER,1952.0,African States,2749.567,0.0,2749567.0,0.0,0.0,0.0,,26.24,176.25,25.38,4.82,,,,,1.0
NER,1953.0,African States,2838.983,0.0,2838983.0,0.0,0.0,0.0,,27.9,176.8,25.77,4.9,,,,,1.0
NER,1954.0,African States,2928.43,0.0,2928430.0,0.0,0.0,0.0,,26.94,207.59,25.7,4.72,,,,,1.0
NER,1955.0,African States,3018.556,0.0,3018556.0,0.0,0.0,0.0,,24.17,82.51,25.99,4.92,,,,,1.0
NER,1956.0,African States,3109.788,0.0,3109788.0,0.0,0.0,0.0,,27.48,262.85,25.27,4.09,,,,,1.0
NER,1957.0,African States,3202.649,0.0,3202649.0,0.0,0.0,0.0,,30.06,173.68,25.98,3.26,,,,,1.0
NER,1958.0,African States,3297.84,0.0,3297840.0,0.0,0.0,0.0,,26.11,179.38,26.51,7.14,,,,,1.0
NER,1959.0,African States,3395.946,0.0,3395946.0,0.0,0.0,0.0,,25.07,111.79,25.86,5.63,,,,,1.0
NER,1960.0,African States,3497.431,0.0,3497431.0,0.0,0.0,0.0,,25.11,58.93,26.38,5.64,5.793,,,,1.0
NER,1961.0,African States,3602.53,0.0,3602530.0,0.0,0.0,0.0,2.84847398752664,27.04,105.83,25.18,4.09,5.896,,,,1.0
NER,1962.0,African States,3711.068,0.0,3711068.0,0.0,0.0,0.0,2.93243862003631,28.81,173.3,26.21,5.26,6.0,,,,1.0
NER,1963.0,African States,3822.697,0.0,3822697.0,0.0,0.0,0.0,3.01876766400884,28.82,138.7,26.65,6.96,6.259,,,,1.0
NER,1964.0,African States,3937.008,0.0,3937008.0,0.0,0.0,0.0,3.10713981211021,27.71,126.01,26.04,6.43,6.529,,,,1.0
NER,1965.0,African States,4053.524,0.0,4053524.0,0.0,0.0,0.0,3.19704349885529,26.6,107.89,26.18,6.17,6.809,,,,1.0
NER,1966.0,African States,4172.5,0.0,4172500.0,0.0,0.0,0.0,3.28850082892555,26.91,88.34,26.51,6.14,7.1,,,,1.0
NER,1967.0,African States,4294.283,0.0,4294283.0,0.0,0.0,0.0,3.38169258703718,29.1,205.1,25.93,5.08,7.493,,,,1.0
NER,1968.0,African States,4417.954,0.0,4417954.0,0.0,0.0,0.0,3.47646404041999,26.75,123.68,26.48,5.31,7.906,,,,1.0
NER,1969.0,African States,4542.992,0.0,4542992.0,0.0,0.0,0.0,3.57284676719034,27.15,143.29,27.48,7.06,8.339,,,,1.0
NER,1970.0,African States,4669.708,0.0,4669708.0,0.0,0.0,0.0,3.67117312702297,24.93,91.02,26.54,7.19,8.794,,,,1.0
NER,1971.0,African States,4797.068,0.0,4797068.0,0.0,0.0,0.0,3.7706047209284,25.16,106.54,26.7,4.39,9.271,,,,1.0
NER,1972.0,African States,4926.318,0.0,4926318.0,0.0,0.0,0.0,3.87214415410121,25.21,77.59,27.21,6.18,9.772,,,,1.0
NER,1973.0,African States,5059.382,0.0,5059382.0,0.0,0.0,0.0,3.97715718007421,22.9,77.08,26.9,6.48,10.296,,,,1.0
NER,1974.0,African States,5196.579,0.0,5196579.0,0.0,0.0,0.0,4.08538170048157,26.38,105.44,26.2,6.93,10.845,,,,1.0
NER,1975.0,African States,5339.496,0.0,5339496.0,0.0,0.0,0.0,4.19753611747059,26.54,110.86,26.23,4.7,11.419,,,,1.0
NER,1976.0,African States,5488.658,0.0,5488658.0,0.0,0.0,0.0,4.3143301492066,27.25,104.67,26.71,5.11,12.021,,,,1.0
NER,1977.0,African States,5644.703,0.0,5644703.0,0.0,0.0,0.0,4.43650114470672,26.51,124.32,25.89,4.34,12.648,,,,1.0
NER,1978.0,African States,5810.351,0.0,5810351.0,0.0,0.0,0.0,4.56535249072393,27.35,143.68,26.95,6.42,13.025,,,,1.0
NER,1979.0,African States,5987.152,0.0,5987152.0,0.0,0.0,0.0,4.70163100971027,25.72,89.32,27.03,7.54,13.233,,,,1.0
NER,1980.0,African States,6173.177,0.0,6173177.0,0.0,0.0,0.0,4.84406015631168,26.34,104.9,27.08,4.25,13.443,,,,1.0
NER,1981.0,African States,6366.262,0.0,6366262.0,0.0,0.0,0.0,4.99092602826241,24.49,84.17,26.39,4.12,13.656,,,,1.0
NER,1982.0,African States,6564.446,0.0,6564446.0,0.0,0.0,0.0,5.1414952238099,24.93,70.94,26.6,5.58,13.871,,,,1.0
NER,1983.0,African States,6766.606,0.0,6766606.0,0.0,0.0,0.0,5.29615852214415,24.98,55.96,26.46,5.02,14.09,,,,1.0
NER,1984.0,African States,6973.848,0.0,6973848.0,0.0,0.0,0.0,5.45509670798137,22.7,44.59,26.65,5.83,14.312,,,,1.0
NER,1985.0,African States,7187.618,0.0,7187618.0,0.0,0.0,0.0,5.61968658719507,24.98,82.91,26.55,6.53,14.536,,,,1.0
NER,1986.0,African States,7408.364,0.0,7408364.0,0.0,0.0,0.0,5.79127733480698,25.73,77.31,26.98,4.98,14.763,,,,1.0
NER,1987.0,African States,7636.591,0.0,7636591.0,0.0,0.0,0.0,5.96917186389832,23.82,65.47,27.2,5.05,14.993,,,,1.0
NER,1988.0,African States,7872.252,0.0,7872252.0,0.0,0.0,0.0,6.15279703165706,26.73,125.16,26.91,6.05,15.209,,,,1.0
NER,1989.0,African States,8116.075,0.0,8116075.0,0.0,0.0,0.0,6.34308044525144,25.01,84.83,26.18,5.52,15.289,,,,1.0
NER,1990.0,African States,8370.648,0.0,8370647.999999999,0.0,0.0,0.0,6.54145338280572,24.32,62.18,27.25,7.55,15.368,739.108850944215,,,1.0
NER,1991.0,African States,8634.64,0.0,8634640.0,0.0,0.0,0.0,6.74737506907713,27.58,102.05,26.96,5.64,15.449,737.528921349709,,,1.0
NER,1992.0,African States,8907.644,0.0,8907644.0,0.0,0.0,0.0,6.9611060235257,26.64,84.41,26.27,5.75,15.529,745.804310078536,,,1.0
NER,1993.0,African States,9193.078,0.0,9193078.0,0.0,0.0,0.0,7.18464435146443,24.62,56.83,27.01,4.84,15.61,742.10718080021,,,1.0
NER,1994.0,African States,9493.324,0.0,9493324.0,0.0,0.0,0.0,7.41948211889161,27.17,113.43,26.56,5.92,15.691,747.575677658381,,,1.0
NER,1995.0,African States,9813.918,0.0,9813918.0,0.0,0.0,0.0,7.66916317991632,25.57,80.21,27.22,3.65,15.773,756.545588551441,35000.0,10000.0,1.0
NER,1996.0,African States,10149.937,0.0,10149937.0,0.0,0.0,0.0,7.92993763322018,24.07,49.02,27.26,7.17,15.855,745.810844022941,68000.0,10000.0,1.0
NER,1997.0,African States,10494.201,0.0,10494201.0,0.0,0.0,0.0,8.19765453540696,24.93,73.58,27.26,7.38,15.937,745.105523906562,68000.0,10000.0,1.0
NER,1998.0,African States,10854.92,0.0,10854920.0,0.0,0.0,0.0,8.47983974105945,26.54,123.73,27.32,6.12,16.02,801.046939714064,41000.0,10000.0,1.0
NER,1999.0,African States,11231.47,0.0,11231470.0,0.0,0.0,0.0,8.776672455988,26.22,146.59,26.93,5.64,16.103,783.183877077595,39000.0,,1.0
NER,2000.0,African States,11622.665,0.0,11622665.0,0.0,0.0,0.0,9.08631088655562,24.52,65.46,26.75,7.63,16.186,764.281885144355,50000.0,,1.0
NER,2001.0,African States,12031.43,0.0,12031430.0,0.0,0.0,0.0,9.41078945290913,24.71,69.99,27.1,6.91,16.26,809.387186874209,52000.0,,1.0
NER,2002.0,African States,12456.518,0.0,12456518.0,0.0,0.0,0.0,9.74906765611431,25.43,77.12,27.35,6.66,16.255,832.469364407538,39000.0,,1.0
NER,2003.0,African States,12900.79,0.0,12900790.0,0.0,0.0,0.0,10.1026162469409,25.38,86.44,27.53,5.56,16.251,836.978440586098,55000.0,,1.0
NER,2004.0,African States,13366.884,0.0,13366884.0,0.0,0.0,0.0,10.4727528222942,23.82,51.71,27.6,7.15,16.247,832.125196609968,57000.0,,1.0
NER,2005.0,African States,13855.222,0.0,13855222.0,0.0,0.0,0.0,10.8598657930054,26.48,83.04,27.85,6.05,16.242,888.304262533553,58000.0,,1.0
NER,2006.0,African States,14365.168,0.0,14365168.0,0.0,0.0,0.0,11.2643727796637,24.82,67.4,27.52,7.15,16.238,935.175329332516,60000.0,,1.0
NER,2007.0,African States,14897.873,0.0,14897873.0,0.0,0.0,0.0,11.6867529801847,24.99,83.47,27.46,6.8,16.234,954.892280096123,48000.0,,1.0
NER,2008.0,African States,15455.176,0.0,15455176.0,0.0,0.0,0.0,12.1275084866188,25.04,67.57,27.01,4.91,16.229,1010.43184619544,73000.0,,1.0
NER,2009.0,African States,16037.915,0.0,16037915.0,0.0,0.0,0.0,12.5867806110366,24.48,59.18,28.21,6.74,16.225,998.792501509415,66000.0,,1.0
NER,2010.0,African States,16647.543,0.0,16647543.000000002,0.0,0.0,0.0,13.0645259335281,25.93,114.3,28.64,8.07,16.221,1057.51100256354,74000.0,,1.0
NER,2011.0,African States,17283.112,0.0,17283112.0,0.0,0.0,0.0,13.5598665824584,25.26,64.45,27.9,6.58,16.216,1064.41917390361,82000.0,,1.0
NER,2012.0,African States,17954.407,0.0,17954407.0,0.0,0.0,0.0,14.0812891766006,26.38,98.24,27.78,4.87,16.212,1161.78908289767,94000.0,,1.0
NER,2013.0,African States,18653.199,0.0,18653199.0,0.0,0.0,0.0,14.6205873529644,25.24,76.03,28.0,6.77,16.208,1137.76904129571,123000.0,,1.0
NER,2014.0,African States,19372.014,0.0,19372014.0,0.0,0.0,0.0,15.1700552617036,25.68,88.55,27.92,7.0,16.219,1161.32515723793,135000.0,,1.0
NER,2015.0,African States,20128.124,0.0,20128124.0,0.0,0.0,0.0,15.741294702771,26.44,95.47,27.39,5.78,16.247,1172.19178758955,135000.0,,1.0
NER,2016.0,African States,20921.743,0.0,20921743.0,0.0,0.0,0.0,16.3304278834768,26.27,100.49,28.38,7.66,16.29,1188.55709229837,152000.0,,1.0
NER,2017.0,African States,21737.922,0.0,21737922.0,0.0,0.0,0.0,16.9222752032841,25.67,101.87,27.55,5.82,16.35,1208.14609955266,164000.0,,1.0
NER,2018.0,African States,22577.058,0.0,22577058.0,0.0,0.0,0.0,17.5164356201153,26.87,103.63,28.13,7.38,16.425,1275.99643935327,157000.0,,1.0
NER,2019.0,African States,23443.393,0.0,23443393.0,0.0,0.0,0.0,18.1161735217494,26.45,122.73,27.95,5.82,16.517,1419.16805070193,192000.0,,1.0
NER,2020.0,African States,24333.639,0.0,24333639.0,0.0,0.0,0.0,18.7239385805637,26.68,96.55,27.93,6.66,16.626,1496.83350023022,85000.0,,1.0
NER,2021.0,African States,25252.722,0.0,25252722.0,0.0,0.0,0.0,19.3432857030078,22.96,54.55,28.23,8.73,16.751,1585.59922021188,,,1.0
NER,2022.0,African States,26207.977,0.0,26207977.0,0.0,0.0,0.0,19.9826107207705,25.69,75.96,27.39,6.64,16.894,1839.96909675904,,,1.0
