adm_0_iso3,year,region_un,TPopulation1July_per_1000,pop_density_per_km2,era5_hur_annual_mean_relative_humidity,era5_pr_annual_mean_precipitation,era5_tas_annual_mean_temp,era5_tnn_annual_min_temp,urban_growth,gdp_ppp,tourism_arrivals,tourism_departures,dengue_total,TPopulation1July,incidence,incidence_per_100k,log_incidence_per_100k
AGO,2002.0,African States,17516.139,13.8988521697281,63.63,1232.6,22.07,10.57,5.69610279835215,3824.28480436462,91000,..,0.0,17516139.0,0.0,0.0,0.0
AGO,2003.0,African States,18124.342,14.392967032967,62.4,1135.17,22.22,10.18,5.72516470157241,3878.50795455112,107000,..,0.0,18124342.0,0.0,0.0,0.0
AGO,2004.0,African States,18771.125,14.9197264779017,62.8,1148.11,21.88,9.95,5.77391199334898,4262.90601264127,194000,..,0.0,18771125.0,0.0,0.0,0.0
AGO,2005.0,African States,19450.959,15.4737795780861,61.86,1127.38,22.43,10.77,5.7631583893258,4876.28768389176,210000,..,0.0,19450959.0,0.0,0.0,0.0
AGO,2006.0,African States,20162.34,16.0546073634395,64.07,1218.58,21.71,9.61,5.03995687120039,5404.38383004397,121000,..,0.0,20162340.0,0.0,0.0,0.0
AGO,2007.0,African States,20909.684,16.6668492821048,61.12,1095.95,22.08,10.05,5.07256937058703,6095.99926680138,195000,..,0.0,20909684.0,0.0,0.0,0.0
AGO,2008.0,African States,21691.522,17.3086187535093,60.85,1145.27,21.98,9.62,5.0874002703176,6651.37774105467,294000,..,0.0,21691522.0,0.0,0.0,0.0
AGO,2009.0,African States,22507.674,17.9792837089917,61.3,1141.28,22.25,10.33,5.08358397289154,6498.16928212825,366000,..,0.0,22507674.0,0.0,0.0,0.0
AGO,2010.0,African States,23364.185,18.6851888986925,62.25,1202.21,22.35,10.33,5.11187634998026,6607.02219696569,425000,..,0.0,23364185.0,0.0,0.0,0.0
AGO,2011.0,African States,24259.111,19.4259661506377,62.95,1227.49,21.87,9.15,5.12641980313314,6711.39025723883,481000,..,0.0,24259111.0,0.0,0.0,0.0
AGO,2012.0,African States,25188.292,20.1952306088073,60.08,1056.17,22.16,9.5,5.09874740110286,7354.94296631261,528000,..,0.0,25188292.0,0.0,0.0,0.0
AGO,2013.0,African States,26147.002,20.9879040667362,59.4,1073.37,22.39,10.68,5.04087675889138,7561.03920495179,650000,..,0.0,26147002.0,0.0,0.0,0.0
AGO,2014.0,African States,27128.337,21.7861305847437,61.11,1097.88,22.41,9.96,4.90163635849265,7990.27445672775,595000,..,0.0,27128337.0,0.0,0.0,0.0
AGO,2015.0,African States,28127.721,22.5858650838213,59.84,1086.58,22.82,10.82,4.73841503151621,7119.72644274401,592000,..,0.0,28127721.0,0.0,0.0,0.0
AGO,2016.0,African States,29154.746,23.4082537900056,61.16,1174.58,22.89,10.67,4.67837622857163,6843.73589660504,397000,..,0.0,29154746.0,0.0,0.0,0.0
AGO,2017.0,African States,30208.628,24.2518962059838,61.41,1054.15,22.67,11.65,4.61048578809888,6992.7288342812,261000,..,0.0,30208628.0,0.0,0.0,0.0
AGO,2018.0,African States,31273.533,25.1039985561883,61.43,1124.22,22.76,11.11,4.48889232229204,7347.79993635052,218000,..,0.0,31273533.0,0.0,0.0,0.0
AGO,2019.0,African States,32353.588,25.969063928772,59.58,1057.26,23.27,11.64,4.39479592182437,7528.38241791217,218000,..,0.0,32353588.0,0.0,0.0,0.0
AGO,2020.0,African States,33428.486,26.8317413972888,61.82,1209.98,22.63,10.51,4.24238792701063,6450.74994625154,..,..,0.0,33428485.999999996,0.0,0.0,0.0
AGO,2021.0,African States,34503.774,27.6990687414775,60.32,967.91,22.56,11.22,4.12708087985754,7408.12659121059,..,..,0.0,34503774.0,0.0,0.0,0.0
AGO,2022.0,African States,35588.987,28.5834835966953,61.23,1056.18,22.3,11.03,4.05935834515923,7924.88880583905,..,..,0.0,35588987.0,0.0,0.0,0.0
ALB,1961.0,Eastern European States,1769.079,60.5766423357664,68.47,975.68,12.5,-12.04,3.89300966533454,..,..,..,0.0,1769079.0,0.0,0.0,0.0
ALB,1962.0,Eastern European States,1828.232,62.456897810219,70.87,1577.16,12.16,-9.11,3.28920702183149,..,..,..,0.0,1828232.0,0.0,0.0,0.0
ALB,1963.0,Eastern European States,1888.302,64.3292335766423,75.5,1733.86,11.81,-16.35,3.18226453059251,..,..,..,0.0,1888302.0,0.0,0.0,0.0
ALB,1964.0,Eastern European States,1949.013,66.2093065693431,74.46,1408.25,11.44,-10.47,3.11206814397195,..,..,..,0.0,1949013.0,0.0,0.0,0.0
ALB,1965.0,Eastern European States,2009.789,68.0580656934307,72.66,1247.0,10.99,-12.38,2.98482801343999,..,..,..,0.0,2009789.0,0.0,0.0,0.0
ALB,1966.0,Eastern European States,2070.689,69.8749270072993,76.0,1684.72,11.77,-10.76,2.86494544353281,..,..,..,0.0,2070688.9999999998,0.0,0.0,0.0
ALB,1967.0,Eastern European States,2132.442,71.7371532846715,72.85,1146.8,11.82,-12.94,2.85992943694977,..,..,..,0.0,2132442.0,0.0,0.0,0.0
ALB,1968.0,Eastern European States,2195.466,73.8055474452555,72.73,1351.43,12.04,-16.59,3.07174575108209,..,..,..,0.0,2195466.0,0.0,0.0,0.0
ALB,1969.0,Eastern European States,2259.799,75.9742700729927,73.79,1509.93,12.09,-8.55,3.2198483846198,..,..,..,0.0,2259799.0,0.0,0.0,0.0
ALB,1970.0,Eastern European States,2324.731,77.9371897810219,73.13,1626.97,12.02,-11.92,3.157619134267,..,..,..,0.0,2324731.0,0.0,0.0,0.0
ALB,1971.0,Eastern European States,2389.812,79.8486496350365,72.51,1345.9,11.73,-10.49,3.02918729883486,..,..,..,0.0,2389812.0,0.0,0.0,0.0
ALB,1972.0,Eastern European States,2455.172,81.8659124087591,75.6,1538.19,11.85,-5.58,3.10065873703123,..,..,..,0.0,2455172.0,0.0,0.0,0.0
ALB,1973.0,Eastern European States,2520.436,83.8230656934307,72.81,1375.23,11.67,-10.47,2.96457346625943,..,..,..,0.0,2520436.0,0.0,0.0,0.0
ALB,1974.0,Eastern European States,2585.452,85.7709489051095,73.21,1457.32,11.76,-6.82,2.89871134975155,..,..,..,0.0,2585452.0,0.0,0.0,0.0
ALB,1975.0,Eastern European States,2650.122,87.7675547445255,72.17,1003.51,11.77,-7.39,2.90212612132669,..,..,..,0.0,2650122.0,0.0,0.0,0.0
ALB,1976.0,Eastern European States,2713.56,89.7272262773723,75.18,1427.29,11.24,-10.47,2.80568876125005,..,..,..,0.0,2713560.0,0.0,0.0,0.0
ALB,1977.0,Eastern European States,2774.795,91.7352554744526,71.26,1144.44,12.4,-7.48,2.81002499777185,..,..,..,0.0,2774795.0,0.0,0.0,0.0
ALB,1978.0,Eastern European States,2833.314,93.6593430656934,73.59,1487.02,11.32,-9.53,2.66911436179038,..,..,..,0.0,2833314.0,0.0,0.0,0.0
ALB,1979.0,Eastern European States,2888.763,95.5413138686131,74.15,1628.17,11.93,-16.62,2.58227599369944,..,..,..,0.0,2888763.0,0.0,0.0,0.0
ALB,1980.0,Eastern European States,2941.652,97.5181386861314,74.01,1512.04,11.34,-13.72,2.82702034974263,..,..,..,0.0,2941652.0,0.0,0.0,0.0
ALB,1981.0,Eastern European States,2992.388,99.491094890511,73.68,1467.82,11.57,-8.36,2.77592616479635,..,..,..,0.0,2992388.0,0.0,0.0,0.0
ALB,1982.0,Eastern European States,3041.179,101.61598540146,71.02,1012.84,12.28,-7.98,2.88327330682815,..,..,..,0.0,3041179.0,0.0,0.0,0.0
ALB,1983.0,Eastern European States,3087.911,103.794160583942,72.02,1038.94,11.67,-10.39,2.89083719272096,..,..,..,0.0,3087911.0,0.0,0.0,0.0
ALB,1984.0,Eastern European States,3131.726,106.001058394161,72.09,1104.86,11.88,-6.28,2.86797195840095,..,..,..,0.0,3131726.0,0.0,0.0,0.0
ALB,1985.0,Eastern European States,3171.725,108.20299270073,69.94,1289.3,12.32,-12.75,2.81704649291852,..,..,..,0.0,3171725.0,0.0,0.0,0.0
ALB,1986.0,Eastern European States,3207.128,110.315145985401,72.69,1228.42,12.17,-12.52,2.69139105856439,..,..,..,0.0,3207128.0,0.0,0.0,0.0
ALB,1987.0,Eastern European States,3237.676,112.540328467153,70.62,1260.86,12.14,-12.31,2.75514115529854,..,..,..,0.0,3237676.0,0.0,0.0,0.0
ALB,1988.0,Eastern European States,3263.019,114.683795620438,70.88,1079.23,12.12,-10.0,2.63915255793554,..,..,..,0.0,3263019.0,0.0,0.0,0.0
ALB,1989.0,Eastern European States,3282.182,117.808138686131,72.56,1084.9,11.84,-9.43,3.43737787908247,..,..,..,0.0,3282182.0,0.0,0.0,0.0
ALB,1990.0,Eastern European States,3295.066,119.946788321168,70.44,963.9,12.5,-8.07,2.54304254474964,2549.24160871148,..,..,0.0,3295066.0,0.0,0.0,0.0
ALB,1991.0,Eastern European States,3302.081,119.225912408759,73.22,1156.29,11.21,-13.93,0.141060581773093,1908.9417778687,..,..,0.0,3302081.0,0.0,0.0,0.0
ALB,1992.0,Eastern European States,3303.739,118.505072992701,71.0,1003.07,11.83,-11.56,0.878430429802018,1823.14219127642,..,..,0.0,3303739.0,0.0,0.0,0.0
ALB,1993.0,Eastern European States,3300.711,117.784197080292,70.55,1091.24,11.99,-11.03,0.855534960140529,2057.28391667382,..,..,0.0,3300711.0,0.0,0.0,0.0
ALB,1994.0,Eastern European States,3293.999,117.063357664234,70.91,933.5,13.06,-6.09,0.843725669639771,2289.68462988779,..,..,0.0,3293999.0,0.0,0.0,0.0
ALB,1995.0,Eastern European States,3284.364,116.342481751825,73.99,1414.03,11.65,-9.54,0.824171260000091,2665.54172908569,304000,..,0.0,3284364.0,0.0,0.0,0.0
ALB,1996.0,Eastern European States,3271.331,115.621642335766,73.94,1504.49,11.76,-11.08,0.812476342196282,2979.80900580306,287000,..,0.0,3271331.0,0.0,0.0,0.0
ALB,1997.0,Eastern European States,3253.719,114.900766423358,70.5,976.48,11.96,-6.12,0.788237294994372,2717.12904194514,119000,..,0.0,3253719.0,0.0,0.0,0.0
ALB,1998.0,Eastern European States,3232.175,114.179927007299,72.63,1264.4,12.26,-9.66,0.774515178812666,3021.03586512388,184000,..,0.0,3232175.0,0.0,0.0,0.0
ALB,1999.0,Eastern European States,3208.26,113.459051094891,74.14,1309.07,12.64,-9.12,0.755983737416337,3471.65040991534,371000,..,0.0,3208260.0,0.0,0.0,0.0
ALB,2000.0,Eastern European States,3182.02,112.738211678832,70.32,990.37,12.41,-14.46,0.742478629285177,3861.29587658066,317000,..,0.0,3182020.0,0.0,0.0,0.0
ALB,2001.0,Eastern European States,3153.612,111.685145985401,72.41,1177.74,12.39,-13.7,0.710442617598151,4300.82913614706,354000,955000,0.0,3153612.0,0.0,0.0,0.0
ALB,2002.0,Eastern European States,3123.551,111.350729927007,74.34,1261.45,12.44,-10.96,2.18120890441126,4661.3864817606,470000,1303000,0.0,3123551.0,0.0,0.0,0.0
ALB,2003.0,Eastern European States,3092.991,110.934890510949,69.45,1185.77,12.58,-10.88,2.06027418181457,5000.32938607468,557000,1350000,0.0,3092991.0,0.0,0.0,0.0
ALB,2004.0,Eastern European States,3062.622,110.472226277372,72.52,1511.65,12.05,-12.89,1.97179893742068,5427.88085796663,645000,1694000,0.0,3062622.0,0.0,0.0,0.0
ALB,2005.0,Eastern European States,3032.634,109.908284671533,72.57,1496.67,11.44,-11.4,1.82642935665107,5865.32161974535,748000,2097000,0.0,3032634.0,0.0,0.0,0.0
ALB,2006.0,Eastern European States,3003.387,109.21704379562,71.67,1101.81,11.7,-13.1,1.66222789724062,6566.51540711302,937000,2616000,0.0,3003387.0,0.0,0.0,0.0
ALB,2007.0,Eastern European States,2976.084,108.394781021898,70.11,1087.14,12.79,-8.57,1.49221506952818,7285.03477086567,1127000,2979000,0.0,2976084.0,0.0,0.0,0.0
ALB,2008.0,Eastern European States,2951.689,107.566204379562,71.94,1113.24,12.62,-9.43,1.43512421072918,8228.34259049073,1420000,3716000,0.0,2951689.0,0.0,0.0,0.0
ALB,2009.0,Eastern European States,2930.541,106.843759124088,72.72,1523.05,12.7,-8.32,1.47328791317413,8812.72866164449,1856000,3404000,0.0,2930541.0,0.0,0.0,0.0
ALB,2010.0,Eastern European States,2913.4,106.314635036496,73.67,1920.28,12.61,-9.9,1.60937326447224,9627.11353019879,2417000,3443000,0.0,2913400.0,0.0,0.0,0.0
ALB,2011.0,Eastern European States,2900.654,106.02901459854,68.66,864.09,12.48,-12.24,1.78778378467889,10207.725973953,2932000,4120000,0.0,2900654.0,0.0,0.0,0.0
ALB,2012.0,Eastern European States,2892.193,105.854051094891,69.21,1377.37,12.89,-13.42,1.84837893643447,10526.242220905,3514000,3959000,0.0,2892193.0,0.0,0.0,0.0
ALB,2013.0,Eastern European States,2887.014,105.660291970803,71.12,1401.91,13.04,-5.65,1.74363937043308,10570.9886499849,3256000,3928000,0.0,2887014.0,0.0,0.0,0.0
ALB,2014.0,Eastern European States,2884.102,105.441751824818,74.74,1399.04,13.0,-8.63,1.64611599636276,11259.2396578923,3673000,4146000,0.0,2884102.0,0.0,0.0,0.0
ALB,2015.0,Eastern European States,2882.48,105.135145985401,68.59,1163.76,13.1,-9.82,1.48476433256912,11662.0362602873,4131000,4504000,0.0,2882480.0,0.0,0.0,0.0
ALB,2016.0,Eastern European States,2881.063,104.967189781022,71.09,1553.45,13.0,-10.36,1.54401448032371,12078.859007524,4736000,4852000,0.0,2881063.0,0.0,0.0,0.0
ALB,2017.0,Eastern European States,2879.355,104.870693430657,67.21,1169.29,12.97,-13.74,1.54128496391169,12771.0344395233,5118000,5186000,0.0,2879355.0,0.0,0.0,0.0
ALB,2018.0,Eastern European States,2877.013,104.612262773723,71.44,1541.76,13.57,-5.35,1.31716210445698,13696.7885617842,5927000,5415000,0.0,2877013.0,0.0,0.0,0.0
ALB,2019.0,Eastern European States,2873.884,104.167554744526,70.39,1268.55,13.4,-12.54,1.07141354924368,14792.2572244853,6406000,5922000,0.0,2873884.0,0.0,0.0,0.0
ALB,2020.0,Eastern European States,2866.848,103.571131386861,69.43,1154.18,13.21,-5.61,0.85761092300088,14511.9838623115,2658000,2907000,0.0,2866848.0,0.0,0.0,0.0
ALB,2021.0,Eastern European States,2854.71,102.615547445255,68.75,1568.25,12.97,-12.68,0.443404480033808,16127.7532581824,..,..,0.0,2854710.0,0.0,0.0,0.0
ALB,2022.0,Eastern European States,2842.321,101.375510948905,67.99,1237.01,13.36,-11.19,0.0937160630163749,19446.2366628501,..,..,0.0,2842321.0,0.0,0.0,0.0
ARE,1961.0,Asia-Pacific States,140.984,1.94295972965362,47.13,32.79,26.77,9.59,6.13738794468572,..,..,..,0.0,140984.0,0.0,0.0,0.0
ARE,1962.0,Asia-Pacific States,148.878,2.04091805125317,44.09,11.91,27.23,7.57,6.07529891672923,..,..,..,0.0,148878.0,0.0,0.0,0.0
ARE,1963.0,Asia-Pacific States,157.006,2.14321317938609,48.88,60.35,26.94,5.24,6.0073820348631,..,..,..,0.0,157006.0,0.0,0.0,0.0
ARE,1964.0,Asia-Pacific States,165.305,2.24854970430865,47.94,97.92,26.28,5.51,5.87711794300887,..,..,..,0.0,165305.0,0.0,0.0,0.0
ARE,1965.0,Asia-Pacific States,173.797,2.35290059138271,45.95,103.39,26.58,5.81,5.57621394699501,..,..,..,0.0,173797.0,0.0,0.0,0.0
ARE,1966.0,Asia-Pacific States,182.509,2.44967614756407,45.18,24.96,26.87,9.38,5.03592827205737,..,..,..,0.0,182509.0,0.0,0.0,0.0
ARE,1967.0,Asia-Pacific States,191.404,2.53027316248944,47.47,31.85,26.52,6.99,4.20579694154804,..,..,..,0.0,191404.0,0.0,0.0,0.0
ARE,1968.0,Asia-Pacific States,213.582,2.80788510278795,47.87,66.59,26.21,6.73,11.0741513727476,..,..,..,0.0,213582.0,0.0,0.0,0.0
ARE,1969.0,Asia-Pacific States,253.261,3.37454238242749,48.39,78.8,26.93,7.62,18.3829629347933,..,..,..,0.0,253261.0,0.0,0.0,0.0
ARE,1970.0,Asia-Pacific States,298.084,4.03458180794143,49.51,25.07,26.73,8.14,17.8642446804634,..,..,..,0.0,298084.0,0.0,0.0,0.0
ARE,1971.0,Asia-Pacific States,344.513,4.71736130667418,46.77,18.39,26.37,7.44,15.6347451457692,..,..,..,0.0,344513.0,0.0,0.0,0.0
ARE,1972.0,Asia-Pacific States,392.368,5.4212052942833,51.13,134.48,26.21,6.61,13.9066313712586,..,..,..,0.0,392368.0,0.0,0.0,0.0
ARE,1973.0,Asia-Pacific States,441.546,6.14473387778091,46.6,21.8,26.83,5.69,12.5276670682797,..,..,..,0.0,441546.0,0.0,0.0,0.0
ARE,1974.0,Asia-Pacific States,491.955,6.88660940580118,47.37,37.85,26.71,7.38,11.3983488142945,..,..,..,0.0,491955.0,0.0,0.0,0.0
ARE,1975.0,Asia-Pacific States,543.394,7.64370599831034,48.91,25.96,26.79,7.6,10.4304591986126,..,..,..,0.0,543394.0,0.0,0.0,0.0
ARE,1976.0,Asia-Pacific States,614.177,8.67172627428893,49.49,81.1,26.48,7.09,12.7474580562252,..,..,..,0.0,614177.0,0.0,0.0,0.0
ARE,1977.0,Asia-Pacific States,706.861,10.0001267248662,46.81,52.12,27.32,7.77,14.506803941819,..,..,..,0.0,706861.0,0.0,0.0,0.0
ARE,1978.0,Asia-Pacific States,805.232,11.3950154885948,49.23,32.62,26.8,8.5,13.3109451689993,..,..,..,0.0,805232.0,0.0,0.0,0.0
ARE,1979.0,Asia-Pacific States,908.452,12.8415939172064,47.06,49.15,27.4,8.2,12.2012549017104,..,..,..,0.0,908452.0,0.0,0.0,0.0
ARE,1980.0,Asia-Pacific States,1014.048,14.301605181639,48.06,21.39,27.58,8.14,11.0163205553841,..,..,..,0.0,1014048.0,0.0,0.0,0.0
ARE,1981.0,Asia-Pacific States,1100.18,15.4865530836384,46.91,15.88,27.47,9.48,7.9266298421539,..,..,..,0.0,1100180.0,0.0,0.0,0.0
ARE,1982.0,Asia-Pacific States,1167.856,16.4231202478175,52.57,126.61,26.44,8.87,5.60245555296722,..,..,..,0.0,1167856.0,0.0,0.0,0.0
ARE,1983.0,Asia-Pacific States,1237.572,17.3937623204731,52.5,138.47,26.24,6.76,5.46962822301843,..,..,..,0.0,1237572.0,0.0,0.0,0.0
ARE,1984.0,Asia-Pacific States,1308.331,18.3891298225852,46.58,18.68,27.0,8.63,5.28901303272853,..,..,..,0.0,1308331.0,0.0,0.0,0.0
ARE,1985.0,Asia-Pacific States,1379.536,19.4017319065052,48.43,14.05,27.34,8.94,5.08249203002681,..,..,..,0.0,1379536.0,0.0,0.0,0.0
ARE,1986.0,Asia-Pacific States,1468.698,20.6615460433681,47.31,36.37,27.39,7.59,6.06539361133083,..,..,..,0.0,1468698.0,0.0,0.0,0.0
ARE,1987.0,Asia-Pacific States,1575.909,22.1662067023374,47.63,49.33,27.36,8.76,6.85099819111473,..,..,..,0.0,1575909.0,0.0,0.0,0.0
ARE,1988.0,Asia-Pacific States,1683.681,23.6804843705998,50.17,118.67,27.37,7.1,6.42814432899761,..,..,..,0.0,1683681.0,0.0,0.0,0.0
ARE,1989.0,Asia-Pacific States,1791.84,25.2020698394818,48.98,100.51,26.84,7.2,6.04703998169562,..,..,..,0.0,1791840.0,0.0,0.0,0.0
ARE,1990.0,Asia-Pacific States,1900.151,26.7279639538158,49.76,76.34,27.36,8.16,5.69520026836375,86949.0094133164,..,..,0.0,1900151.0,0.0,0.0,0.0
ARE,1991.0,Asia-Pacific States,2008.383,28.2543790481554,49.7,33.41,26.76,6.57,5.37018878886302,85764.6267930975,..,..,0.0,2008383.0,0.0,0.0,0.0
ARE,1992.0,Asia-Pacific States,2116.231,29.7765418192059,49.35,108.87,26.24,5.34,5.06204111254095,86019.0820174207,..,..,0.0,2116231.0,0.0,0.0,0.0
ARE,1993.0,Asia-Pacific States,2223.284,31.2882709096029,50.24,85.59,27.18,7.62,4.76670461931266,84860.3093904255,..,..,0.0,2223284.0,0.0,0.0,0.0
ARE,1994.0,Asia-Pacific States,2329.024,32.7821458744016,46.77,12.06,27.46,8.89,4.47690489078389,88427.2849036876,..,..,0.0,2329024.0,0.0,0.0,0.0
ARE,1995.0,Asia-Pacific States,2433.988,34.2813573641228,50.71,106.15,27.07,9.64,4.28299189440403,92106.9554540565,..,..,0.0,2433988.0,0.0,0.0,0.0
ARE,1996.0,Asia-Pacific States,2572.735,36.5751056040552,49.87,91.95,27.6,9.34,6.69853718358692,93008.5703729829,..,..,0.0,2572735.0,0.0,0.0,0.0
ARE,1997.0,Asia-Pacific States,2746.118,39.6706561531963,52.01,146.89,27.07,8.74,8.68971343656806,94374.189878331,..,..,0.0,2746118.0,0.0,0.0,0.0
ARE,1998.0,Asia-Pacific States,2921.13,42.81077161363,49.04,52.8,28.58,8.56,8.17363765681806,88693.0306824061,..,..,0.0,2921130.0,0.0,0.0,0.0
ARE,1999.0,Asia-Pacific States,3097.563,45.9871726274289,46.72,23.17,28.37,9.99,7.7000556963661,86165.4527143993,..,..,0.0,3097563.0,0.0,0.0,0.0
ARE,2000.0,Asia-Pacific States,3275.333,49.1914249507181,46.14,10.7,27.89,9.98,7.26802739482404,91317.6283690281,..,..,0.0,3275333.0,0.0,0.0,0.0
ARE,2001.0,Asia-Pacific States,3454.198,52.4301605181639,45.79,10.0,27.95,7.01,6.89712999372419,88831.5766084328,..,..,0.0,3454198.0,0.0,0.0,0.0
ARE,2002.0,Asia-Pacific States,3633.654,55.7142495071811,46.87,44.43,28.01,8.33,6.58489031226815,86960.3167462888,..,..,0.0,3633654.0,0.0,0.0,0.0
ARE,2003.0,Asia-Pacific States,3813.443,59.0320613911574,46.76,31.21,28.23,7.21,6.28283675504708,91058.6690688492,..,..,0.0,3813443.0,0.0,0.0,0.0
ARE,2004.0,Asia-Pacific States,3993.339,62.3622500704027,46.33,29.84,28.15,8.63,5.97648417555433,96981.590791724,..,..,0.0,3993339.0,0.0,0.0,0.0
ARE,2005.0,Asia-Pacific States,4280.993,65.6827654181921,47.72,35.09,28.17,8.83,5.66408804900629,99576.6168727168,..,..,0.0,4280993.0,0.0,0.0,0.0
ARE,2006.0,Asia-Pacific States,4898.954,70.5308363841172,46.81,64.92,28.28,8.11,7.58946813280741,104995.397894677,..,..,0.0,4898954.0,0.0,0.0,0.0
ARE,2007.0,Asia-Pacific States,5872.624,79.1979019994368,47.12,22.15,28.33,7.79,12.042690422783,99096.7054471438,..,..,0.0,5872624.0,0.0,0.0,0.0
ARE,2008.0,Asia-Pacific States,6988.684,88.7449169248099,45.24,32.47,27.89,6.93,11.8190945574539,93017.0906503924,..,..,0.0,6988684.0,0.0,0.0,0.0
ARE,2009.0,Asia-Pacific States,7992.644,94.439003097719,45.89,51.15,28.32,8.1,6.64363943731961,83336.8197425794,..,..,0.0,7992644.0,0.0,0.0,0.0
ARE,2010.0,Asia-Pacific States,8481.771,96.7310335116868,44.84,30.49,28.95,9.59,2.80914221822691,83670.9093774571,..,..,0.0,8481771.0,0.0,0.0,0.0
ARE,2011.0,Asia-Pacific States,8575.205,100.035736412278,45.33,21.46,28.45,9.13,3.75810339576241,87709.0444079967,..,..,0.0,8575205.0,0.0,0.0,0.0
ARE,2012.0,Asia-Pacific States,8664.97,104.075584342439,43.96,15.4,28.61,6.85,4.34439687871355,87339.687656397,..,..,0.0,8664970.0,0.0,0.0,0.0
ARE,2013.0,Asia-Pacific States,8751.848,108.322036046184,47.96,67.01,27.81,7.97,4.37247573987369,85514.8024335635,..,..,0.0,8751848.0,0.0,0.0,0.0
ARE,2014.0,Asia-Pacific States,8835.952,113.481272880879,47.05,38.58,28.04,9.15,5.01550896018618,85248.1547348301,..,..,0.0,8835952.0,0.0,0.0,0.0
ARE,2015.0,Asia-Pacific States,8916.899,119.75833568009,44.12,20.28,28.94,9.22,5.73341141444288,71720.3084491294,19313000,17890000,0.0,8916899.0,0.0,0.0,0.0
ARE,2016.0,Asia-Pacific States,8994.263,125.8109687412,48.97,57.88,28.24,8.91,5.26954415492494,67702.1473930392,20894000,18728000,0.0,8994263.0,0.0,0.0,0.0
ARE,2017.0,Asia-Pacific States,9068.296,129.867994931005,45.79,47.3,28.98,8.25,3.50246510916911,68043.2312133421,21805000,18866000,0.0,9068296.0,0.0,0.0,0.0
ARE,2018.0,Asia-Pacific States,9140.17,131.606603773585,44.24,15.19,28.97,9.54,1.64705938819708,75071.1800501443,23092000,18967000,0.0,9140170.0,0.0,0.0,0.0
ARE,2019.0,Asia-Pacific States,9211.657,133.001760067587,45.32,44.34,28.72,10.08,1.36262455754539,76884.9468968289,25282000,18906000,0.0,9211657.0,0.0,0.0,0.0
ARE,2020.0,Asia-Pacific States,9287.289,132.371698113208,46.03,69.73,28.58,9.23,-0.176860052114908,65352.8344194961,8084000,6458000,0.0,9287289.0,0.0,0.0,0.0
ARE,2021.0,Asia-Pacific States,9365.144,134.823317375387,45.51,13.1,29.12,8.67,2.12305709400165,67401.1212950201,..,..,0.0,9365144.0,0.0,0.0,0.0
ARE,2022.0,Asia-Pacific States,9441.128,141.861123627147,45.96,34.66,28.9,10.28,5.36744888416396,73777.7443949344,..,..,0.0,9441128.0,0.0,0.0,0.0
ARG,1961.0,Latin American and Caribbean States,20680.653,7.57348329551392,61.14,777.27,14.49,-6.79,2.47503880036518,..,..,..,0.0,20680653.0,0.0,0.0,0.0
ARG,1962.0,Latin American and Caribbean States,21020.359,7.70000913512309,57.61,631.53,14.29,-5.41,2.39517715809548,..,..,..,0.0,21020359.0,0.0,0.0,0.0
ARG,1963.0,Latin American and Caribbean States,21364.017,7.82759647603492,63.16,869.34,14.23,-3.97,2.36570647146703,..,..,..,0.0,21364017.0,0.0,0.0,0.0
ARG,1964.0,Latin American and Caribbean States,21708.487,7.95466530736035,59.9,685.74,13.95,-4.47,2.31820306330774,..,..,..,0.0,21708487.0,0.0,0.0,0.0
ARG,1965.0,Latin American and Caribbean States,22053.661,8.0800635073757,59.44,700.8,14.33,-6.11,2.25394173783839,..,..,..,0.0,22053661.0,0.0,0.0,0.0
ARG,1966.0,Latin American and Caribbean States,22403.116,8.20476305317738,60.36,759.73,14.13,-5.04,2.20880405777698,..,..,..,0.0,22403116.0,0.0,0.0,0.0
